row_key,id,book_title,author,publish_year,place_name,region,language,genres_csv,narrative_era,passage_or_summary
4168:wd-Q5416949-Q513,wd-Q5416949-Q513,Everest,Isaac Asimov,1953,Mount Everest,South Asia,English,,1953s,"""Everest"" is a science fiction short story by American writer Isaac Asimov. It was first published in the December 1953 issue of Universe Science Fiction and reprinted in the 1975 collection Buy Jupiter and Other Stories. Asimov wrote the story in one sitting while visiting the Chicago, Illinois editorial offices of Universe on 7 April 1953."
5256:wd-Q1659444-Q5451,wd-Q1659444-Q5451,Kingdom of the Golden Dragon,Isabel Allende,2004,Himalayas,South Asia,Spanish,,2004s,Kingdom of the Golden Dragon is a 2004 book by Chilean writer Isabel Allende. It is the sequel to City of the Beasts and the prequel to Forest of the Pygmies.
4016:wd-Q5359362-Q836,wd-Q5359362-Q836,Elephant Run,Roland Smith,2007,Myanmar,South Asia,English,,2007s,"Elephant Run is a young adult historical novel by Roland Smith, first published in 2007. It takes place mainly in Burma in the midst of World War II. The main character is Nicholas Freestone, a 14-year-old boy, tamed and simple, who is sent to live by his mother with his father on the family teak plantation, which requires toughness and strength, to escape the bombing in London. When the Japanese invade Burma, they take over the plantation, sending Nick's father, Jackson Theodore Freestone III, to a prison camp. Leaving Nick to escape and try to save his father with the help of some friends and with the danger of some enemies."
5447:wd-Q3595712-Q902,wd-Q3595712-Q902,Lajja,Taslima Nasrin,0,Bangladesh,South Asia,Bengali,,,"Lajja (Shame) is a novel in Bengali by Taslima Nasrin, a writer of Bangladesh. The word lajja/lôjja means ""shame"" in Bengali and many other Indo-Aryan languages. The book was written about the violence, rape, looting and killings of Bengali Hindus that took place in December 1992 after the destruction of Babri Masjid took place in India. The book was first published in 1993 in Bengali and was subsequently banned in Bangladesh. It nonetheless sold 50,000 copies in the six months after its publication, though Taslima fled her native Bangladesh after receiving death threats from Islamic groups."
5782:wd-Q65397929-Q28447,wd-Q65397929-Q28447,Loo,Nayan Raj Pandey,0,Banke District,South Asia,Nepali,,,Loo is a 2012 Nepali novel by Nayan Raj Pandey. It is the fifth novel of the writer and was published in 2012 by Sangri~La Publication. The book was critically acclaimed and became a bestseller.
6756:wd-Q65063556-Q17319155,wd-Q65063556-Q17319155,Padmavati,Alaol,0,Kingdom of Mewar,South Asia,Bengali,,,"Padmavati is an epic poem written in 1648 by Alaol. It is a medieval Bengali poem inspired by the Awadhi poem Padmavat, by Malik Muhammad Jayasi."
6804:wd-Q2948187-Q817165,wd-Q2948187-Q817165,Pather Panchali,Bibhutibhushan Bandyopadhyay,1929,Bengal Presidency,South Asia,Bengali,,1929s,"Pather Panchali is a 1929 novel written by Bibhutibhushan Bandyopadhyay and was later adapted into a 1955 film of the same name by Satyajit Ray. Considered to be one of the greatest literary works describing rural life, Pather Panchali deals with the life of the Roy family, both in their ancestral village in rural Bengal and later when they move to Varanasi in search of a better life, as well as the anguish and loss they face during their travels."
10066:wd-Q1149750-Q668,wd-Q1149750-Q668,The Two Tigers,Emilio Salgari,1904,India,South Asia,Italian,,1904s,"India, 1857. Just when Tremal-Naik's life was getting back to normal, the Thugs of the Kali cult return to exact their revenge by kidnapping his daughter Darma. Summoned by Kammamuri, Sandokan and Yanez immediately set sail for India to help their loyal friend. But the evil sect knows of their arrival and thwarts them at every turn. Have our heroes finally met their match? It's the Tiger of Malaysia versus the Tiger of India in a fight to the death!"
4343:wd-Q5457659-Q27275,wd-Q5457659-Q27275,Flashman at the Charge,George MacDonald Fraser,1973,Central Asia,South Asia,English,,1973s,"Celebrated Victorian bounder, cad, and lecher, Sir Harry Flashman, V. C. , returns to play his (reluctant) part in the charge of the Light Brigade in the fourth volume of the critically acclaimed Flashman Papers. As the British cavalry prepared to launch themselves against the Russian guns at Balaclava, Harry Flashman was petrified. But the Crimea was only the beginning: beyond lay the snowbound wastes of the great Russian slave empire, torture and death, headlong escapes from relentless enemies, savage tribal hordes to the right of him, passionate females to the left of him... And finally that unknown but desperate war on the roof of the world, when India was the prize, and there was nothing to stop the armed might of Imperial Russia but the wavering sabre and terrified ingenuity of old F"
7235:wd-Q7380028-Q854,wd-Q7380028-Q854,Running in the Family,Michael Ondaatje,1982,Sri Lanka,South Asia,English,,1982s,"Running in the Family is a fictionalized memoir, written in post-modern style involving aspects of magic realism, by Michael Ondaatje. It deals with his return to his native island of Sri Lanka, also called Ceylon, in the late 1970s."
6994:wd-Q96279352-Q202132,wd-Q96279352-Q202132,Professor Shonku o Bhoot,Satyajit Ray,0,Giridih,South Asia,Bengali,,,
6999:wd-Q96279281-Q10094,wd-Q96279281-Q10094,Professor Shonku o Har,Satyajit Ray,0,Nilgiri Mountains,South Asia,Bengali,,,
3971:wd-Q96279400-Q17252,wd-Q96279400-Q17252,Ekshringa abhijan,Satyajit Ray,0,Tibet,South Asia,Bengali,,,
7002:wd-Q96279358-Q38684,wd-Q96279358-Q38684,Professor Shonku o Raktamatsya Rahasya,Satyajit Ray,0,Bay of Bengal,South Asia,Bengali,,,
7004:wd-Q96279518-Q132956,wd-Q96279518-Q132956,Professor Shonku o U.F.O,Satyajit Ray,0,Taklamakan,South Asia,Bengali,,,
7556:wd-Q717178-Q3634368,wd-Q717178-Q3634368,Sonar Kella,Satyajit Ray,0,Jaisalmer Fort,South Asia,Bengali,,,
11019:wd-Q61806665-Q1186,wd-Q61806665-Q1186,poovanpazham,Vaikom Muhammad Basheer,0,Kerala,South Asia,Unknown,,,"""Poovan Pazham"" is a short story written by Vaikom Muhammad Basheer and published in 1948 in the collection Viddikalude Swargam. It is one of the most popular of Basheer's stories. It was adapted into a telefilm of the same name by P. Balachandran."
8425:wd-Q27968885-Q1353,wd-Q27968885-Q1353,The Djinn's Wife,Ian McDonald,2006,Delhi,South Asia,English,,2006s,"""The Djinn's Wife"" is a 2006 science fiction short story by British writer Ian McDonald. It was first published in Asimov's Science Fiction."
9461:wd-Q635918-Q170462,wd-Q635918-Q170462,The Pirates of Malaysia,Emilio Salgari,1896,Sarawak,Southeast Asia,Italian,,1896s,"The Tiger Roars again! Sandokan and Yanez are back, righting injustices and fighting old foes. Tremal-Naik's misfortunes have continued. Wrongfully imprisoned, the great hunter has been banished from India and sentenced to life in a penal colony. Knowing his master is innocent, Kammamuri dashes off to the rescue, planning to free the good hunter at the first opportunity. When the ever-loyal servant is captured by the Tigers of Mompracem, he manages to enlist their services. But in order to succeed, Sandokan and Yanez must lead their men against the forces of James Brooke, 'The Exterminator', the dreaded White Rajah of Sarawak."
6123:wd-Q3492412-Q881,wd-Q3492412-Q881,Message from Nam,Danielle Steel,1990,Vietnam,Southeast Asia,English,,1990s,"História de uma jovem correspondente de guerra, inteligente e determinada, que bem cedo conhece a dor e o sofrimento daqueles que direta ou indiretamente foram atingidos pela guerra do Vietnã."
8244:wd-Q1721878-Q1861,wd-Q1721878-Q1861,The Cockroaches,Jo Nesbø,1998,Bangkok,Southeast Asia,Norwegian,,1998s,"Cockroaches is a crime novel by Norwegian writer Jo Nesbø, the second in the Harry Hole series."
7823:wd-Q3981227-Q3492,wd-Q3981227-Q3492,Tarzan and the Foreign Legion,Edgar Rice Burroughs,1947,Sumatra,Southeast Asia,English,,1947s,"When the American bomber crashed in the jungles of enemy held Sumatra, the survivors faced the perils of a completely unknown world...and the perils of a completely unknown world...and the RAF colonel who had flown with them as observer seemed to compound their danger by going mad – stripping to a loincloth and throwing away his weapons except for his knife.  But for Colonel John Clayton, Lord Greystoke, the hazards of wild beasts and a remorseless enemy were a familiar and joyously accepted challenge – a chance to return to his true identity of Tarzan of the Apes.  Gathering a motley crew of allies of many nations, Tarzan worked a terrible vengeance on the occupying Japanese, led an epic trek to the coast to a final ocean rendezvous with enemies human and inhuman."
8292:wd-Q2260098-Q188161,wd-Q2260098-Q188161,The Cowboy Captain of the Cutty Sark,Don Rosa,1998,Dutch East Indies,Southeast Asia,English,,1998s,"""The Cowboy Captain of the Cutty Sark"" is a 1998 Scrooge McDuck comic by Don Rosa. The story takes place between The Buckaroo of the Badlands and Raider of the Copper Hill in the series The Life and Times of Scrooge McDuck making it part 3B."
10552:wd-Q108427995-Q334,wd-Q108427995-Q334,Two months of wanderings and 14 days unfreedom,Viktor Pinchuk,2020,Singapore,Southeast Asia,Russian,,2020s,"the book of Russian traveler, describing a route that included 8 exotic countries (20 islands)"
9992:wd-Q1248151-Q833,wd-Q1248151-Q833,The Tigers of Mompracem,Emilio Salgari,1900,Malaysia,Southeast Asia,Italian,,1900s,"The Tigers of Mompracem are a band of rebel pirates fighting against the colonial power of the Dutch and British Empires. They are lead by Sandokan, the indomitable Tiger of Malaysia, and Yanez de Gomera, a Portuguese wanderer and adventurer. After twelve years of spilling blood and spreading terror throughout Malaysia, Sandokan has reached the height of his power, but when the pirate learns of the existence of the Pearl of Labuan, his fortunes begin to change..."
3206:wd-Q18654722-Q2056571,wd-Q18654722-Q2056571,Cerita dari Digul,Pramoedya Ananta Toer,2021,Boven-Digoel,Southeast Asia,Indonesian,,2021s,"Fictional stories of the Indonesian political prisoners in Boven Digul Concentration camp, Irian Jaya, during the Dutch occupation."
3988:wd-Q1249199-Q2721139,wd-Q1249199-Q2721139,El filibusterismo,José Rizal,1891,Captaincy General of the Philippines,Southeast Asia,Philippine Spanish,,1891s,"José Rizal was one of the leading champions of Filipino nationalism and independence. His masterpiece, Noli Me Tangere, is widely considered to be the foundational novel of the Philippines. In this riveting continuation, which picks up the story thirteen years later, Rizal departs from the Noli's themes of innocent love and martyrdom to present a gripping tale of obsession and revenge. Clearly demonstrating Rizal's growth as a writer, and influenced by his exposure to international events, El Filibusterismo is a thrilling and suspenseful account of Filipino resistance to colonial rule that still resonates today. --Publisher's description."
